chr1	10000000	chr1	29000000	4
chr1	15000000	chr1	29000000	2
chr1	18000000	chr1	29000000	1
chr1	24000000	chr1	29000000	1
chr1	25000000	chr1	29000000	1
chr1	28000000	chr1	29000000	2
chr1	29000000	chr1	29000000	188
chr1	8000000	chr1	30000000	3
chr1	10000000	chr1	30000000	8
chr1	11000000	chr1	30000000	2
chr1	12000000	chr1	30000000	1
chr1	13000000	chr1	30000000	1
chr1	14000000	chr1	30000000	3
chr1	15000000	chr1	30000000	8
chr1	25000000	chr1	30000000	2
chr1	29000000	chr1	30000000	7
chr1	30000000	chr1	30000000	239
chr1	14000000	chr1	31000000	1
chr1	15000000	chr1	31000000	1
chr1	18000000	chr1	31000000	3
chr1	22000000	chr1	31000000	1
chr1	27000000	chr1	31000000	1
chr1	28000000	chr1	31000000	3
chr1	29000000	chr1	31000000	1
chr1	30000000	chr1	31000000	1
chr1	31000000	chr1	31000000	229
chr1	29000000	chr1	32000000	1
chr1	30000000	chr1	32000000	1
chr1	31000000	chr1	32000000	1
chr1	32000000	chr1	32000000	215
chr1	22000000	chr1	33000000	1
chr1	28000000	chr1	33000000	1
chr1	29000000	chr1	33000000	3
chr1	32000000	chr1	33000000	4
chr1	33000000	chr1	33000000	236
chr1	29000000	chr1	34000000	2
chr1	30000000	chr1	34000000	1
chr1	32000000	chr1	34000000	3
chr1	33000000	chr1	34000000	4
chr1	34000000	chr1	34000000	261
chr1	31000000	chr1	35000000	1
chr1	33000000	chr1	35000000	3
chr1	34000000	chr1	35000000	6
chr1	35000000	chr1	35000000	242
chr1	28000000	chr1	36000000	1
chr1	31000000	chr1	36000000	2
chr1	32000000	chr1	36000000	4
chr1	33000000	chr1	36000000	1
chr1	34000000	chr1	36000000	5
chr1	35000000	chr1	36000000	7
chr1	36000000	chr1	36000000	245
chr1	16000000	chr1	37000000	1
chr1	25000000	chr1	37000000	6
chr1	27000000	chr1	37000000	1
chr1	31000000	chr1	37000000	4
chr1	36000000	chr1	37000000	2
chr1	37000000	chr1	37000000	268
chr1	31000000	chr1	38000000	2
chr1	36000000	chr1	38000000	1
chr1	37000000	chr1	38000000	2
chr1	38000000	chr1	38000000	219
chr1	31000000	chr1	39000000	2
chr1	36000000	chr1	39000000	2
chr1	38000000	chr1	39000000	4
chr1	39000000	chr1	39000000	264
chr1	34000000	chr1	40000000	1
chr1	35000000	chr1	40000000	1
chr1	39000000	chr1	40000000	7
chr1	40000000	chr1	40000000	272
chr1	16000000	chr1	41000000	1
chr1	39000000	chr1	41000000	4
chr1	40000000	chr1	41000000	1
chr1	41000000	chr1	41000000	276
chr1	18000000	chr1	42000000	1
chr1	19000000	chr1	42000000	1
chr1	22000000	chr1	42000000	1
chr1	31000000	chr1	42000000	1
chr1	41000000	chr1	42000000	6
chr1	42000000	chr1	42000000	265
chr1	19000000	chr1	43000000	1
chr1	20000000	chr1	43000000	1
chr1	21000000	chr1	43000000	5
chr1	22000000	chr1	43000000	1
chr1	23000000	chr1	43000000	2
chr1	40000000	chr1	43000000	2
chr1	41000000	chr1	43000000	1
chr1	42000000	chr1	43000000	3
chr1	43000000	chr1	43000000	230
chr1	4000000	chr1	44000000	1
chr1	7000000	chr1	44000000	1
chr1	12000000	chr1	44000000	1
chr1	20000000	chr1	44000000	4
chr1	34000000	chr1	44000000	1
chr1	40000000	chr1	44000000	2
chr1	43000000	chr1	44000000	12
chr1	44000000	chr1	44000000	254
chr1	22000000	chr1	45000000	2
chr1	23000000	chr1	45000000	2
chr1	32000000	chr1	45000000	1
chr1	34000000	chr1	45000000	2
chr1	36000000	chr1	45000000	2
chr1	39000000	chr1	45000000	1
chr1	42000000	chr1	45000000	2
chr1	43000000	chr1	45000000	1
chr1	44000000	chr1	45000000	12
chr1	45000000	chr1	45000000	236
chr1	13000000	chr1	46000000	1
chr1	38000000	chr1	46000000	2
chr1	45000000	chr1	46000000	1
chr1	46000000	chr1	46000000	243
chr1	1000000	chr1	47000000	1
chr1	4000000	chr1	47000000	1
chr1	7000000	chr1	47000000	1
chr1	17000000	chr1	47000000	2
chr1	23000000	chr1	47000000	2
chr1	37000000	chr1	47000000	1
chr1	38000000	chr1	47000000	2
chr1	43000000	chr1	47000000	1
chr1	45000000	chr1	47000000	1
chr1	46000000	chr1	47000000	8
chr1	47000000	chr1	47000000	183
chr1	4000000	chr1	48000000	2
chr1	25000000	chr1	48000000	1
chr1	37000000	chr1	48000000	4
chr1	38000000	chr1	48000000	4
chr1	46000000	chr1	48000000	1
chr1	47000000	chr1	48000000	3
chr1	48000000	chr1	48000000	237
chr1	5000000	chr1	49000000	3
chr1	6000000	chr1	49000000	1
chr1	9000000	chr1	49000000	1
chr1	10000000	chr1	49000000	1
chr1	15000000	chr1	49000000	1
chr1	23000000	chr1	49000000	2
chr1	45000000	chr1	49000000	1
chr1	47000000	chr1	49000000	1
chr1	48000000	chr1	49000000	3
chr1	49000000	chr1	49000000	239
chr1	7000000	chr1	50000000	2
chr1	18000000	chr1	50000000	3
chr1	20000000	chr1	50000000	1
chr1	23000000	chr1	50000000	1
chr1	31000000	chr1	50000000	2
chr1	37000000	chr1	50000000	1
chr1	47000000	chr1	50000000	1
chr1	48000000	chr1	50000000	3
chr1	49000000	chr1	50000000	11
chr1	50000000	chr1	50000000	237
chr1	9000000	chr1	51000000	1
chr1	22000000	chr1	51000000	1
chr1	23000000	chr1	51000000	1
chr1	41000000	chr1	51000000	1
chr1	42000000	chr1	51000000	2
chr1	43000000	chr1	51000000	1
chr1	49000000	chr1	51000000	1
chr1	50000000	chr1	51000000	5
chr1	51000000	chr1	51000000	262
chr1	4000000	chr1	52000000	1
chr1	5000000	chr1	52000000	1
chr1	7000000	chr1	52000000	2
chr1	8000000	chr1	52000000	2
chr1	9000000	chr1	52000000	1
chr1	10000000	chr1	52000000	1
chr1	13000000	chr1	52000000	1
chr1	29000000	chr1	52000000	2
chr1	31000000	chr1	52000000	2
chr1	43000000	chr1	52000000	1
chr1	49000000	chr1	52000000	1
chr1	50000000	chr1	52000000	4
chr1	51000000	chr1	52000000	4
chr1	52000000	chr1	52000000	263
chr1	7000000	chr1	53000000	1
chr1	8000000	chr1	53000000	3
chr1	10000000	chr1	53000000	6
chr1	11000000	chr1	53000000	1
chr1	18000000	chr1	53000000	1
chr1	22000000	chr1	53000000	1
chr1	24000000	chr1	53000000	1
chr1	29000000	chr1	53000000	4
chr1	31000000	chr1	53000000	1
chr1	42000000	chr1	53000000	3
chr1	43000000	chr1	53000000	1
chr1	48000000	chr1	53000000	1
chr1	50000000	chr1	53000000	3
chr1	51000000	chr1	53000000	4
chr1	52000000	chr1	53000000	6
chr1	53000000	chr1	53000000	290
chr1	10000000	chr1	54000000	2
chr1	13000000	chr1	54000000	2
chr1	14000000	chr1	54000000	1
chr1	19000000	chr1	54000000	1
chr1	24000000	chr1	54000000	2
chr1	25000000	chr1	54000000	1
chr1	30000000	chr1	54000000	3
chr1	31000000	chr1	54000000	1
chr1	42000000	chr1	54000000	3
chr1	50000000	chr1	54000000	1
chr1	51000000	chr1	54000000	4
chr1	53000000	chr1	54000000	7
chr1	54000000	chr1	54000000	288
chr1	11000000	chr1	55000000	1
chr1	16000000	chr1	55000000	1
chr1	17000000	chr1	55000000	1
chr1	18000000	chr1	55000000	2
chr1	19000000	chr1	55000000	1
chr1	23000000	chr1	55000000	2
chr1	24000000	chr1	55000000	4
chr1	30000000	chr1	55000000	1
chr1	37000000	chr1	55000000	1
chr1	42000000	chr1	55000000	1
chr1	53000000	chr1	55000000	4
chr1	54000000	chr1	55000000	7
chr1	55000000	chr1	55000000	259
chr1	11000000	chr1	56000000	1
chr1	30000000	chr1	56000000	1
chr1	31000000	chr1	56000000	1
chr1	32000000	chr1	56000000	2
chr1	55000000	chr1	56000000	3
chr1	56000000	chr1	56000000	276
chr1	31000000	chr1	57000000	1
chr1	37000000	chr1	57000000	1
chr1	55000000	chr1	57000000	5
chr1	56000000	chr1	57000000	4
chr1	57000000	chr1	57000000	249
chr1	11000000	chr1	58000000	2
chr1	12000000	chr1	58000000	1
chr1	31000000	chr1	58000000	1
chr1	37000000	chr1	58000000	1
chr1	46000000	chr1	58000000	1
chr1	53000000	chr1	58000000	1
chr1	55000000	chr1	58000000	3
chr1	56000000	chr1	58000000	1
chr1	57000000	chr1	58000000	13
chr1	58000000	chr1	58000000	275
chr1	4000000	chr1	59000000	1
chr1	6000000	chr1	59000000	3
chr1	8000000	chr1	59000000	2
chr1	11000000	chr1	59000000	2
chr1	12000000	chr1	59000000	9
chr1	13000000	chr1	59000000	1
chr1	37000000	chr1	59000000	1
chr1	53000000	chr1	59000000	1
chr1	58000000	chr1	59000000	2
chr1	59000000	chr1	59000000	246
chr1	3000000	chr1	60000000	2
chr1	12000000	chr1	60000000	3
chr1	13000000	chr1	60000000	3
chr1	14000000	chr1	60000000	2
chr1	29000000	chr1	60000000	3
chr1	31000000	chr1	60000000	2
chr1	54000000	chr1	60000000	1
chr1	59000000	chr1	60000000	5
chr1	60000000	chr1	60000000	234
chr1	3000000	chr1	61000000	2
chr1	4000000	chr1	61000000	2
chr1	5000000	chr1	61000000	3
chr1	7000000	chr1	61000000	1
chr1	29000000	chr1	61000000	4
chr1	31000000	chr1	61000000	2
chr1	53000000	chr1	61000000	4
chr1	60000000	chr1	61000000	6
chr1	61000000	chr1	61000000	237
chr1	3000000	chr1	62000000	1
chr1	4000000	chr1	62000000	11
chr1	5000000	chr1	62000000	1
chr1	6000000	chr1	62000000	2
chr1	7000000	chr1	62000000	3
chr1	59000000	chr1	62000000	2
chr1	60000000	chr1	62000000	1
chr1	61000000	chr1	62000000	7
chr1	62000000	chr1	62000000	228
chr1	4000000	chr1	63000000	1
chr1	5000000	chr1	63000000	4
chr1	6000000	chr1	63000000	2
chr1	21000000	chr1	63000000	1
chr1	22000000	chr1	63000000	1
chr1	31000000	chr1	63000000	1
chr1	36000000	chr1	63000000	1
chr1	60000000	chr1	63000000	3
chr1	61000000	chr1	63000000	2
chr1	62000000	chr1	63000000	1
chr1	63000000	chr1	63000000	248
chr1	5000000	chr1	64000000	1
chr1	38000000	chr1	64000000	3
chr1	63000000	chr1	64000000	2
chr1	64000000	chr1	64000000	283
chr1	2000000	chr1	65000000	1
chr1	5000000	chr1	65000000	1
chr1	38000000	chr1	65000000	3
chr1	64000000	chr1	65000000	7
chr1	65000000	chr1	65000000	258
chr1	62000000	chr1	66000000	1
chr1	64000000	chr1	66000000	1
chr1	65000000	chr1	66000000	9
chr1	66000000	chr1	66000000	224
chr1	8000000	chr1	67000000	1
chr1	55000000	chr1	67000000	6
chr1	56000000	chr1	67000000	2
chr1	58000000	chr1	67000000	2
chr1	59000000	chr1	67000000	1
chr1	66000000	chr1	67000000	2
chr1	67000000	chr1	67000000	229
chr1	31000000	chr1	68000000	1
chr1	37000000	chr1	68000000	1
chr1	43000000	chr1	68000000	1
chr1	55000000	chr1	68000000	2
chr1	56000000	chr1	68000000	2
chr1	57000000	chr1	68000000	2
chr1	67000000	chr1	68000000	7
chr1	68000000	chr1	68000000	279
chr1	57000000	chr1	69000000	4
chr1	58000000	chr1	69000000	2
chr1	68000000	chr1	69000000	3
chr1	69000000	chr1	69000000	223
chr1	7000000	chr1	70000000	1
chr1	37000000	chr1	70000000	3
chr1	56000000	chr1	70000000	2
chr1	57000000	chr1	70000000	1
chr1	67000000	chr1	70000000	1
chr1	68000000	chr1	70000000	5
chr1	69000000	chr1	70000000	6
chr1	70000000	chr1	70000000	233
chr1	32000000	chr1	71000000	4
chr1	56000000	chr1	71000000	3
chr1	66000000	chr1	71000000	1
chr1	68000000	chr1	71000000	2
chr1	69000000	chr1	71000000	2
chr1	70000000	chr1	71000000	1
chr1	71000000	chr1	71000000	236
chr1	42000000	chr1	72000000	1
chr1	69000000	chr1	72000000	2
chr1	70000000	chr1	72000000	2
chr1	71000000	chr1	72000000	4
chr1	72000000	chr1	72000000	223
chr1	68000000	chr1	73000000	1
chr1	71000000	chr1	73000000	7
chr1	72000000	chr1	73000000	13
chr1	73000000	chr1	73000000	197
chr1	28000000	chr1	74000000	1
chr1	33000000	chr1	74000000	5
chr1	69000000	chr1	74000000	2
chr1	72000000	chr1	74000000	6
chr1	73000000	chr1	74000000	3
chr1	74000000	chr1	74000000	257
chr1	32000000	chr1	75000000	8
chr1	33000000	chr1	75000000	1
chr1	64000000	chr1	75000000	1
chr1	74000000	chr1	75000000	3
chr1	75000000	chr1	75000000	244
chr1	32000000	chr1	76000000	1
chr1	67000000	chr1	76000000	1
chr1	72000000	chr1	76000000	4
chr1	74000000	chr1	76000000	2
chr1	75000000	chr1	76000000	9
chr1	76000000	chr1	76000000	234
chr1	70000000	chr1	77000000	1
chr1	72000000	chr1	77000000	1
chr1	74000000	chr1	77000000	1
chr1	75000000	chr1	77000000	2
chr1	76000000	chr1	77000000	7
chr1	77000000	chr1	77000000	241
chr1	2000000	chr1	78000000	1
chr1	3000000	chr1	78000000	1
chr1	7000000	chr1	78000000	2
chr1	67000000	chr1	78000000	2
chr1	75000000	chr1	78000000	2
chr1	76000000	chr1	78000000	11
chr1	77000000	chr1	78000000	6
chr1	78000000	chr1	78000000	262
chr1	14000000	chr1	79000000	1
chr1	75000000	chr1	79000000	9
chr1	76000000	chr1	79000000	2
chr1	77000000	chr1	79000000	1
chr1	78000000	chr1	79000000	5
chr1	79000000	chr1	79000000	249
chr1	6000000	chr1	80000000	1
chr1	36000000	chr1	80000000	1
chr1	76000000	chr1	80000000	1
chr1	77000000	chr1	80000000	2
chr1	78000000	chr1	80000000	10
chr1	79000000	chr1	80000000	5
chr1	80000000	chr1	80000000	226
chr1	34000000	chr1	81000000	1
chr1	54000000	chr1	81000000	1
chr1	67000000	chr1	81000000	1
chr1	75000000	chr1	81000000	5
chr1	76000000	chr1	81000000	6
chr1	77000000	chr1	81000000	5
chr1	78000000	chr1	81000000	3
chr1	79000000	chr1	81000000	1
chr1	80000000	chr1	81000000	8
chr1	81000000	chr1	81000000	228
chr1	62000000	chr1	82000000	1
chr1	75000000	chr1	82000000	9
chr1	76000000	chr1	82000000	1
chr1	77000000	chr1	82000000	3
chr1	78000000	chr1	82000000	6
chr1	81000000	chr1	82000000	9
chr1	82000000	chr1	82000000	203
chr1	18000000	chr1	83000000	1
chr1	74000000	chr1	83000000	2
chr1	75000000	chr1	83000000	5
chr1	76000000	chr1	83000000	2
chr1	78000000	chr1	83000000	1
chr1	81000000	chr1	83000000	1
chr1	82000000	chr1	83000000	3
chr1	83000000	chr1	83000000	196
chr1	78000000	chr1	84000000	2
chr1	80000000	chr1	84000000	1
chr1	81000000	chr1	84000000	2
chr1	82000000	chr1	84000000	1
chr1	83000000	chr1	84000000	7
chr1	84000000	chr1	84000000	244
chr1	42000000	chr1	85000000	1
chr1	67000000	chr1	85000000	2
chr1	76000000	chr1	85000000	2
chr1	77000000	chr1	85000000	1
chr1	78000000	chr1	85000000	2
chr1	80000000	chr1	85000000	2
chr1	81000000	chr1	85000000	5
chr1	82000000	chr1	85000000	4
chr1	83000000	chr1	85000000	7
chr1	84000000	chr1	85000000	4
chr1	85000000	chr1	85000000	234
chr1	54000000	chr1	86000000	1
chr1	80000000	chr1	86000000	3
chr1	84000000	chr1	86000000	3
chr1	85000000	chr1	86000000	3
chr1	86000000	chr1	86000000	223
chr1	72000000	chr1	87000000	2
chr1	79000000	chr1	87000000	3
chr1	80000000	chr1	87000000	1
chr1	84000000	chr1	87000000	3
chr1	85000000	chr1	87000000	2
chr1	86000000	chr1	87000000	6
chr1	87000000	chr1	87000000	250
chr1	79000000	chr1	88000000	1
chr1	83000000	chr1	88000000	1
chr1	84000000	chr1	88000000	1
chr1	85000000	chr1	88000000	1
chr1	87000000	chr1	88000000	10
chr1	88000000	chr1	88000000	230
chr1	12000000	chr1	89000000	2
chr1	81000000	chr1	89000000	1
chr1	87000000	chr1	89000000	2
chr1	88000000	chr1	89000000	5
chr1	89000000	chr1	89000000	227
chr1	3000000	chr1	90000000	1
chr1	4000000	chr1	90000000	3
chr1	5000000	chr1	90000000	1
chr1	6000000	chr1	90000000	3
chr1	29000000	chr1	90000000	1
chr1	47000000	chr1	90000000	3
chr1	48000000	chr1	90000000	6
chr1	49000000	chr1	90000000	4
chr1	52000000	chr1	90000000	2
chr1	89000000	chr1	90000000	6
chr1	90000000	chr1	90000000	244
chr1	3000000	chr1	91000000	1
chr1	4000000	chr1	91000000	1
chr1	6000000	chr1	91000000	3
chr1	11000000	chr1	91000000	1
chr1	47000000	chr1	91000000	1
chr1	48000000	chr1	91000000	4
chr1	50000000	chr1	91000000	1
chr1	52000000	chr1	91000000	2
chr1	53000000	chr1	91000000	1
chr1	90000000	chr1	91000000	8
chr1	91000000	chr1	91000000	234
chr1	9000000	chr1	92000000	1
chr1	12000000	chr1	92000000	1
chr1	24000000	chr1	92000000	1
chr1	48000000	chr1	92000000	4
chr1	50000000	chr1	92000000	2
chr1	64000000	chr1	92000000	1
chr1	89000000	chr1	92000000	1
chr1	90000000	chr1	92000000	1
chr1	91000000	chr1	92000000	5
chr1	92000000	chr1	92000000	235
chr1	6000000	chr1	93000000	1
chr1	48000000	chr1	93000000	2
chr1	53000000	chr1	93000000	1
chr1	86000000	chr1	93000000	1
chr1	89000000	chr1	93000000	1
chr1	90000000	chr1	93000000	5
chr1	91000000	chr1	93000000	2
chr1	92000000	chr1	93000000	18
chr1	93000000	chr1	93000000	231
chr1	37000000	chr1	94000000	1
chr1	48000000	chr1	94000000	2
chr1	50000000	chr1	94000000	1
chr1	53000000	chr1	94000000	1
chr1	54000000	chr1	94000000	2
chr1	55000000	chr1	94000000	3
chr1	56000000	chr1	94000000	3
chr1	57000000	chr1	94000000	1
chr1	67000000	chr1	94000000	1
chr1	90000000	chr1	94000000	1
chr1	91000000	chr1	94000000	3
chr1	93000000	chr1	94000000	7
chr1	94000000	chr1	94000000	295
chr1	32000000	chr1	95000000	1
chr1	67000000	chr1	95000000	2
chr1	71000000	chr1	95000000	1
chr1	72000000	chr1	95000000	3
chr1	73000000	chr1	95000000	2
chr1	76000000	chr1	95000000	1
chr1	86000000	chr1	95000000	2
chr1	87000000	chr1	95000000	1
chr1	90000000	chr1	95000000	1
chr1	93000000	chr1	95000000	2
chr1	94000000	chr1	95000000	3
chr1	95000000	chr1	95000000	230
chr1	8000000	chr1	96000000	1
chr1	67000000	chr1	96000000	1
chr1	68000000	chr1	96000000	1
chr1	74000000	chr1	96000000	1
chr1	86000000	chr1	96000000	3
chr1	87000000	chr1	96000000	2
chr1	93000000	chr1	96000000	2
chr1	95000000	chr1	96000000	6
chr1	96000000	chr1	96000000	243
chr1	2000000	chr1	97000000	2
chr1	72000000	chr1	97000000	1
chr1	93000000	chr1	97000000	1
chr1	95000000	chr1	97000000	3
chr1	96000000	chr1	97000000	12
chr1	97000000	chr1	97000000	229
chr1	52000000	chr1	98000000	1
chr1	67000000	chr1	98000000	3
chr1	68000000	chr1	98000000	1
chr1	80000000	chr1	98000000	2
chr1	82000000	chr1	98000000	1
chr1	84000000	chr1	98000000	1
chr1	91000000	chr1	98000000	1
chr1	93000000	chr1	98000000	2
chr1	95000000	chr1	98000000	1
chr1	96000000	chr1	98000000	3
chr1	97000000	chr1	98000000	10
chr1	98000000	chr1	98000000	225
chr1	78000000	chr1	99000000	1
chr1	79000000	chr1	99000000	5
chr1	80000000	chr1	99000000	2
chr1	87000000	chr1	99000000	1
chr1	88000000	chr1	99000000	2
chr1	89000000	chr1	99000000	1
chr1	90000000	chr1	99000000	4
chr1	95000000	chr1	99000000	1
chr1	98000000	chr1	99000000	1
chr1	99000000	chr1	99000000	237
chr1	79000000	chr1	100000000	4
chr1	80000000	chr1	100000000	1
chr1	86000000	chr1	100000000	4
chr1	87000000	chr1	100000000	2
chr1	89000000	chr1	100000000	1
chr1	94000000	chr1	100000000	2
chr1	95000000	chr1	100000000	2
chr1	96000000	chr1	100000000	4
chr1	97000000	chr1	100000000	5
chr1	98000000	chr1	100000000	3
chr1	99000000	chr1	100000000	3
chr1	100000000	chr1	100000000	220
chr1	79000000	chr1	101000000	2
chr1	80000000	chr1	101000000	1
chr1	84000000	chr1	101000000	1
chr1	86000000	chr1	101000000	4
chr1	87000000	chr1	101000000	4
chr1	88000000	chr1	101000000	1
chr1	95000000	chr1	101000000	2
chr1	96000000	chr1	101000000	1
chr1	97000000	chr1	101000000	1
chr1	98000000	chr1	101000000	2
chr1	99000000	chr1	101000000	2
chr1	100000000	chr1	101000000	4
chr1	101000000	chr1	101000000	234
chr1	42000000	chr1	102000000	1
chr1	64000000	chr1	102000000	1
chr1	79000000	chr1	102000000	1
chr1	83000000	chr1	102000000	1
chr1	85000000	chr1	102000000	4
chr1	86000000	chr1	102000000	3
chr1	95000000	chr1	102000000	1
chr1	96000000	chr1	102000000	2
chr1	99000000	chr1	102000000	1
chr1	100000000	chr1	102000000	3
chr1	101000000	chr1	102000000	4
chr1	102000000	chr1	102000000	204
chr1	55000000	chr1	103000000	1
chr1	68000000	chr1	103000000	1
chr1	83000000	chr1	103000000	2
chr1	84000000	chr1	103000000	1
chr1	85000000	chr1	103000000	6
chr1	86000000	chr1	103000000	5
chr1	87000000	chr1	103000000	2
chr1	88000000	chr1	103000000	1
chr1	99000000	chr1	103000000	3
chr1	100000000	chr1	103000000	3
chr1	101000000	chr1	103000000	1
chr1	102000000	chr1	103000000	4
chr1	103000000	chr1	103000000	162
chr1	83000000	chr1	104000000	1
chr1	84000000	chr1	104000000	2
chr1	86000000	chr1	104000000	2
chr1	87000000	chr1	104000000	1
chr1	88000000	chr1	104000000	1
chr1	99000000	chr1	104000000	2
chr1	102000000	chr1	104000000	3
chr1	103000000	chr1	104000000	1
chr1	104000000	chr1	104000000	170
chr1	84000000	chr1	105000000	1
chr1	99000000	chr1	105000000	2
chr1	104000000	chr1	105000000	4
chr1	105000000	chr1	105000000	214
chr1	2000000	chr1	106000000	1
chr1	14000000	chr1	106000000	1
chr1	50000000	chr1	106000000	1
chr1	83000000	chr1	106000000	1
chr1	86000000	chr1	106000000	2
chr1	99000000	chr1	106000000	3
chr1	100000000	chr1	106000000	1
chr1	103000000	chr1	106000000	1
chr1	104000000	chr1	106000000	2
chr1	105000000	chr1	106000000	10
chr1	106000000	chr1	106000000	224
chr1	84000000	chr1	107000000	1
chr1	99000000	chr1	107000000	4
chr1	103000000	chr1	107000000	1
chr1	104000000	chr1	107000000	8
chr1	105000000	chr1	107000000	2
chr1	106000000	chr1	107000000	2
chr1	107000000	chr1	107000000	206
chr1	14000000	chr1	108000000	1
chr1	87000000	chr1	108000000	1
chr1	99000000	chr1	108000000	1
chr1	104000000	chr1	108000000	2
chr1	105000000	chr1	108000000	4
chr1	106000000	chr1	108000000	11
chr1	107000000	chr1	108000000	3
chr1	108000000	chr1	108000000	179
chr1	44000000	chr1	109000000	1
chr1	52000000	chr1	109000000	1
chr1	53000000	chr1	109000000	2
