chr1	33000000	52000000	2
chr1	49000000	52000000	13
chr1	50000000	52000000	9
chr1	51000000	52000000	21
chr1	52000000	52000000	327
chr1	9000000	53000000	2
chr1	25000000	53000000	1
chr1	28000000	53000000	1
chr1	49000000	53000000	5
chr1	50000000	53000000	14
chr1	51000000	53000000	7
chr1	52000000	53000000	20
chr1	53000000	53000000	354
chr1	7000000	54000000	1
chr1	18000000	54000000	1
chr1	34000000	54000000	4
chr1	41000000	54000000	1
chr1	43000000	54000000	1
chr1	44000000	54000000	2
chr1	49000000	54000000	1
chr1	52000000	54000000	2
chr1	53000000	54000000	21
chr1	54000000	54000000	223
chr1	34000000	55000000	10
chr1	44000000	55000000	3
chr1	45000000	55000000	4
chr1	46000000	55000000	3
chr1	47000000	55000000	2
chr1	48000000	55000000	15
chr1	49000000	55000000	8
chr1	50000000	55000000	1
chr1	54000000	55000000	5
chr1	55000000	55000000	228
chr1	9000000	56000000	1
chr1	34000000	56000000	22
chr1	40000000	56000000	1
chr1	41000000	56000000	1
chr1	43000000	56000000	1
chr1	46000000	56000000	7
chr1	47000000	56000000	13
chr1	48000000	56000000	6
chr1	49000000	56000000	6
chr1	53000000	56000000	2
chr1	54000000	56000000	2
chr1	55000000	56000000	8
chr1	56000000	56000000	440
chr1	15000000	57000000	1
chr1	35000000	57000000	3
chr1	41000000	57000000	1
chr1	44000000	57000000	6
chr1	45000000	57000000	4
chr1	47000000	57000000	2
chr1	48000000	57000000	1
chr1	49000000	57000000	4
chr1	50000000	57000000	4
chr1	51000000	57000000	2
chr1	54000000	57000000	2
chr1	56000000	57000000	14
chr1	57000000	57000000	241
chr1	3000000	58000000	1
chr1	49000000	58000000	9
chr1	50000000	58000000	8
chr1	51000000	58000000	9
chr1	52000000	58000000	5
chr1	54000000	58000000	1
chr1	56000000	58000000	7
chr1	57000000	58000000	14
chr1	58000000	58000000	238
chr1	7000000	59000000	1
chr1	34000000	59000000	1
chr1	43000000	59000000	1
chr1	44000000	59000000	2
chr1	45000000	59000000	1
chr1	54000000	59000000	2
chr1	55000000	59000000	2
chr1	56000000	59000000	6
chr1	57000000	59000000	15
chr1	58000000	59000000	8
chr1	59000000	59000000	254
chr1	33000000	60000000	1
chr1	34000000	60000000	2
chr1	35000000	60000000	5
chr1	43000000	60000000	1
chr1	44000000	60000000	5
chr1	45000000	60000000	2
chr1	49000000	60000000	5
chr1	50000000	60000000	5
chr1	51000000	60000000	1
chr1	52000000	60000000	3
chr1	53000000	60000000	1
chr1	55000000	60000000	5
chr1	56000000	60000000	6
chr1	57000000	60000000	8
chr1	58000000	60000000	11
chr1	59000000	60000000	12
chr1	60000000	60000000	206
chr1	34000000	61000000	3
chr1	35000000	61000000	3
chr1	42000000	61000000	2
chr1	43000000	61000000	1
chr1	44000000	61000000	2
chr1	45000000	61000000	1
chr1	47000000	61000000	1
chr1	49000000	61000000	1
chr1	51000000	61000000	2
chr1	52000000	61000000	3
chr1	56000000	61000000	4
chr1	57000000	61000000	11
chr1	58000000	61000000	3
chr1	59000000	61000000	6
chr1	60000000	61000000	11
chr1	61000000	61000000	228
chr1	33000000	62000000	2
chr1	34000000	62000000	1
chr1	36000000	62000000	1
chr1	49000000	62000000	3
chr1	50000000	62000000	2
chr1	51000000	62000000	12
chr1	52000000	62000000	6
chr1	54000000	62000000	2
chr1	57000000	62000000	11
chr1	58000000	62000000	14
chr1	59000000	62000000	10
chr1	60000000	62000000	11
chr1	61000000	62000000	11
chr1	62000000	62000000	210
chr1	43000000	63000000	2
chr1	49000000	63000000	1
chr1	50000000	63000000	8
chr1	51000000	63000000	10
chr1	52000000	63000000	1
chr1	53000000	63000000	4
chr1	54000000	63000000	2
chr1	58000000	63000000	2
chr1	62000000	63000000	5
chr1	63000000	63000000	234
chr1	6000000	64000000	1
chr1	49000000	64000000	2
chr1	50000000	64000000	2
chr1	51000000	64000000	2
chr1	53000000	64000000	6
chr1	63000000	64000000	3
chr1	64000000	64000000	238
chr1	50000000	65000000	2
chr1	53000000	65000000	2
chr1	64000000	65000000	8
chr1	65000000	65000000	270
chr1	3000000	66000000	1
chr1	36000000	66000000	1
chr1	48000000	66000000	2
chr1	49000000	66000000	2
chr1	50000000	66000000	1
chr1	53000000	66000000	5
chr1	63000000	66000000	4
chr1	64000000	66000000	5
chr1	65000000	66000000	11
chr1	66000000	66000000	294
chr1	49000000	67000000	2
chr1	50000000	67000000	3
chr1	52000000	67000000	3
chr1	58000000	67000000	3
chr1	59000000	67000000	2
chr1	62000000	67000000	5
chr1	63000000	67000000	4
chr1	66000000	67000000	8
chr1	67000000	67000000	218
chr1	8000000	68000000	1
chr1	48000000	68000000	2
chr1	62000000	68000000	1
chr1	66000000	68000000	6
chr1	67000000	68000000	4
chr1	68000000	68000000	400
chr1	48000000	69000000	1
chr1	49000000	69000000	1
chr1	63000000	69000000	4
chr1	66000000	69000000	1
chr1	67000000	69000000	1
chr1	68000000	69000000	14
chr1	69000000	69000000	313
chr1	4000000	70000000	1
chr1	21000000	70000000	1
chr1	33000000	70000000	1
chr1	48000000	70000000	3
chr1	49000000	70000000	1
chr1	59000000	70000000	1
chr1	66000000	70000000	5
chr1	67000000	70000000	11
chr1	68000000	70000000	14
chr1	69000000	70000000	38
chr1	70000000	70000000	329
chr1	43000000	71000000	1
chr1	63000000	71000000	2
chr1	66000000	71000000	3
chr1	67000000	71000000	7
chr1	68000000	71000000	25
chr1	69000000	71000000	6
chr1	70000000	71000000	18
chr1	71000000	71000000	481
chr1	45000000	72000000	1
chr1	47000000	72000000	1
chr1	50000000	72000000	1
chr1	63000000	72000000	2
chr1	66000000	72000000	3
chr1	68000000	72000000	1
chr1	69000000	72000000	13
chr1	70000000	72000000	4
chr1	71000000	72000000	9
chr1	72000000	72000000	400
chr1	68000000	73000000	5
chr1	69000000	73000000	5
chr1	71000000	73000000	5
chr1	72000000	73000000	11
chr1	73000000	73000000	390
chr1	51000000	74000000	1
chr1	58000000	74000000	1
chr1	60000000	74000000	2
chr1	67000000	74000000	2
chr1	68000000	74000000	12
chr1	69000000	74000000	12
chr1	70000000	74000000	12
chr1	71000000	74000000	18
chr1	72000000	74000000	1
chr1	73000000	74000000	16
chr1	74000000	74000000	301
chr1	26000000	75000000	1
chr1	63000000	75000000	1
chr1	66000000	75000000	1
chr1	67000000	75000000	1
chr1	68000000	75000000	2
chr1	69000000	75000000	11
chr1	70000000	75000000	8
chr1	71000000	75000000	22
chr1	72000000	75000000	2
chr1	73000000	75000000	7
chr1	74000000	75000000	20
chr1	75000000	75000000	320
chr1	50000000	76000000	5
chr1	51000000	76000000	2
chr1	52000000	76000000	5
chr1	53000000	76000000	6
chr1	62000000	76000000	1
chr1	63000000	76000000	7
chr1	64000000	76000000	13
chr1	65000000	76000000	15
chr1	69000000	76000000	1
chr1	70000000	76000000	6
chr1	71000000	76000000	8
chr1	72000000	76000000	2
chr1	75000000	76000000	5
chr1	76000000	76000000	299
chr1	32000000	77000000	1
chr1	49000000	77000000	1
chr1	50000000	77000000	4
chr1	51000000	77000000	3
chr1	58000000	77000000	1
chr1	63000000	77000000	9
chr1	64000000	77000000	14
chr1	65000000	77000000	17
chr1	66000000	77000000	4
chr1	67000000	77000000	2
chr1	69000000	77000000	2
chr1	72000000	77000000	2
chr1	76000000	77000000	15
chr1	77000000	77000000	246
chr1	62000000	78000000	1
chr1	64000000	78000000	3
chr1	65000000	78000000	2
chr1	66000000	78000000	1
chr1	70000000	78000000	1
chr1	71000000	78000000	1
chr1	76000000	78000000	3
chr1	77000000	78000000	1
chr1	78000000	78000000	249
chr1	78000000	79000000	4
chr1	79000000	79000000	207
chr1	57000000	80000000	1
chr1	78000000	80000000	1
chr1	79000000	80000000	22
chr1	80000000	80000000	212
chr1	33000000	81000000	2
chr1	57000000	81000000	1
chr1	63000000	81000000	1
chr1	79000000	81000000	3
chr1	80000000	81000000	15
chr1	81000000	81000000	200
chr1	51000000	82000000	1
chr1	54000000	82000000	1
chr1	79000000	82000000	2
chr1	80000000	82000000	8
chr1	81000000	82000000	10
chr1	82000000	82000000	214
chr1	66000000	83000000	1
chr1	79000000	83000000	2
chr1	80000000	83000000	10
chr1	81000000	83000000	20
chr1	82000000	83000000	12
chr1	83000000	83000000	167
chr1	37000000	84000000	1
chr1	79000000	84000000	1
chr1	80000000	84000000	5
chr1	81000000	84000000	3
chr1	82000000	84000000	3
chr1	83000000	84000000	14
chr1	84000000	84000000	220
chr1	21000000	85000000	1
chr1	45000000	85000000	1
chr1	67000000	85000000	1
chr1	73000000	85000000	3
chr1	74000000	85000000	3
chr1	75000000	85000000	2
chr1	83000000	85000000	1
chr1	84000000	85000000	21
chr1	85000000	85000000	222
chr1	67000000	86000000	4
chr1	69000000	86000000	2
chr1	70000000	86000000	4
chr1	72000000	86000000	1
chr1	73000000	86000000	7
chr1	74000000	86000000	7
chr1	75000000	86000000	5
chr1	84000000	86000000	1
chr1	85000000	86000000	13
chr1	86000000	86000000	185
chr1	32000000	87000000	1
chr1	50000000	87000000	8
chr1	51000000	87000000	4
chr1	52000000	87000000	1
chr1	57000000	87000000	3
chr1	59000000	87000000	1
chr1	62000000	87000000	1
chr1	63000000	87000000	4
chr1	64000000	87000000	4
chr1	65000000	87000000	1
chr1	66000000	87000000	21
chr1	67000000	87000000	4
chr1	70000000	87000000	3
chr1	71000000	87000000	4
chr1	72000000	87000000	1
chr1	75000000	87000000	1
chr1	76000000	87000000	1
chr1	77000000	87000000	2
chr1	78000000	87000000	1
chr1	86000000	87000000	2
chr1	87000000	87000000	249
chr1	23000000	88000000	1
chr1	35000000	88000000	1
chr1	46000000	88000000	1
chr1	56000000	88000000	1
chr1	59000000	88000000	1
chr1	63000000	88000000	2
chr1	64000000	88000000	1
chr1	65000000	88000000	2
chr1	66000000	88000000	6
chr1	67000000	88000000	12
chr1	70000000	88000000	4
chr1	71000000	88000000	1
chr1	72000000	88000000	3
chr1	75000000	88000000	1
chr1	76000000	88000000	1
chr1	77000000	88000000	6
chr1	87000000	88000000	5
chr1	88000000	88000000	231
chr1	31000000	89000000	1
chr1	68000000	89000000	1
chr1	88000000	89000000	3
chr1	89000000	89000000	222
chr1	56000000	90000000	1
chr1	67000000	90000000	1
chr1	68000000	90000000	4
chr1	69000000	90000000	13
chr1	70000000	90000000	5
chr1	72000000	90000000	3
chr1	75000000	90000000	2
chr1	89000000	90000000	7
chr1	90000000	90000000	228
chr1	63000000	91000000	5
chr1	64000000	91000000	8
chr1	65000000	91000000	2
chr1	66000000	91000000	4
chr1	67000000	91000000	5
chr1	69000000	91000000	1
chr1	70000000	91000000	4
chr1	72000000	91000000	1
chr1	77000000	91000000	1
chr1	86000000	91000000	2
chr1	87000000	91000000	3
chr1	88000000	91000000	10
chr1	89000000	91000000	2
chr1	90000000	91000000	3
chr1	91000000	91000000	208
chr1	35000000	92000000	1
chr1	44000000	92000000	2
chr1	46000000	92000000	2
chr1	63000000	92000000	1
chr1	64000000	92000000	4
chr1	65000000	92000000	2
chr1	66000000	92000000	4
chr1	69000000	92000000	1
chr1	70000000	92000000	2
chr1	72000000	92000000	7
chr1	77000000	92000000	3
chr1	86000000	92000000	1
chr1	87000000	92000000	3
chr1	88000000	92000000	10
chr1	89000000	92000000	2
chr1	90000000	92000000	1
chr1	91000000	92000000	7
chr1	92000000	92000000	219
chr1	12000000	93000000	1
chr1	45000000	93000000	3
chr1	46000000	93000000	1
chr1	54000000	93000000	2
chr1	88000000	93000000	1
chr1	92000000	93000000	2
chr1	93000000	93000000	217
chr1	43000000	94000000	1
chr1	44000000	94000000	4
chr1	45000000	94000000	3
chr1	46000000	94000000	3
chr1	49000000	94000000	1
chr1	50000000	94000000	5
chr1	52000000	94000000	2
chr1	53000000	94000000	3
chr1	54000000	94000000	5
chr1	55000000	94000000	8
chr1	56000000	94000000	8
chr1	57000000	94000000	4
chr1	58000000	94000000	10
chr1	59000000	94000000	5
chr1	60000000	94000000	4
chr1	62000000	94000000	1
chr1	66000000	94000000	1
chr1	67000000	94000000	6
chr1	69000000	94000000	1
chr1	71000000	94000000	1
chr1	72000000	94000000	2
chr1	86000000	94000000	1
chr1	87000000	94000000	7
chr1	90000000	94000000	1
chr1	91000000	94000000	1
chr1	93000000	94000000	2
chr1	94000000	94000000	228
chr1	48000000	95000000	1
chr1	59000000	95000000	2
chr1	67000000	95000000	7
chr1	68000000	95000000	18
chr1	69000000	95000000	4
chr1	70000000	95000000	7
chr1	71000000	95000000	1
chr1	74000000	95000000	2
chr1	76000000	95000000	1
chr1	87000000	95000000	4
chr1	90000000	95000000	2
chr1	91000000	95000000	5
chr1	94000000	95000000	8
chr1	95000000	95000000	275
chr1	61000000	96000000	1
chr1	67000000	96000000	1
chr1	72000000	96000000	1
chr1	76000000	96000000	1
chr1	86000000	96000000	1
chr1	88000000	96000000	3
chr1	89000000	96000000	4
chr1	90000000	96000000	6
chr1	91000000	96000000	5
chr1	92000000	96000000	3
chr1	95000000	96000000	9
chr1	96000000	96000000	331
chr1	50000000	97000000	1
chr1	67000000	97000000	1
chr1	68000000	97000000	10
chr1	69000000	97000000	4
chr1	70000000	97000000	6
chr1	72000000	97000000	1
chr1	86000000	97000000	4
chr1	88000000	97000000	4
chr1	89000000	97000000	5
chr1	90000000	97000000	10
chr1	91000000	97000000	9
chr1	92000000	97000000	1
chr1	95000000	97000000	5
chr1	96000000	97000000	11
chr1	97000000	97000000	184
chr1	3000000	98000000	1
chr1	20000000	98000000	1
chr1	69000000	98000000	1
chr1	88000000	98000000	2
chr1	89000000	98000000	8
chr1	90000000	98000000	7
chr1	91000000	98000000	3
chr1	92000000	98000000	2
chr1	95000000	98000000	7
chr1	96000000	98000000	15
chr1	97000000	98000000	8
chr1	98000000	98000000	192
chr1	52000000	99000000	1
chr1	84000000	99000000	4
chr1	85000000	99000000	4
chr1	98000000	99000000	1
chr1	99000000	99000000	206
chr1	27000000	100000000	1
chr1	34000000	100000000	1
chr1	47000000	100000000	1
chr1	51000000	100000000	1
chr1	52000000	100000000	5
chr1	76000000	100000000	10
chr1	81000000	100000000	1
chr1	95000000	100000000	1
chr1	96000000	100000000	4
chr1	99000000	100000000	10
chr1	100000000	100000000	312
chr1	47000000	101000000	1
chr1	50000000	101000000	2
chr1	51000000	101000000	10
chr1	52000000	101000000	2
chr1	53000000	101000000	2
chr1	84000000	101000000	2
chr1	85000000	101000000	7
chr1	95000000	101000000	1
chr1	96000000	101000000	1
chr1	99000000	101000000	22
chr1	100000000	101000000	7
chr1	101000000	101000000	364
chr1	24000000	102000000	1
chr1	69000000	102000000	4
chr1	71000000	102000000	2
chr1	73000000	102000000	5
chr1	74000000	102000000	3
chr1	75000000	102000000	6
chr1	84000000	102000000	2
chr1	85000000	102000000	7
chr1	95000000	102000000	1
chr1	99000000	102000000	5
chr1	101000000	102000000	15
chr1	102000000	102000000	209
chr1	27000000	103000000	1
chr1	48000000	103000000	1
chr1	66000000	103000000	2
chr1	69000000	103000000	6
chr1	71000000	103000000	2
chr1	73000000	103000000	4
chr1	74000000	103000000	4
chr1	75000000	103000000	3
chr1	85000000	103000000	3
chr1	98000000	103000000	1
chr1	99000000	103000000	3
chr1	100000000	103000000	1
chr1	101000000	103000000	5
chr1	102000000	103000000	5
chr1	103000000	103000000	239
chr1	68000000	104000000	1
chr1	70000000	104000000	3
chr1	71000000	104000000	1
chr1	74000000	104000000	1
chr1	75000000	104000000	1
chr1	76000000	104000000	1
chr1	89000000	104000000	4
chr1	97000000	104000000	4
chr1	98000000	104000000	4
chr1	99000000	104000000	1
chr1	103000000	104000000	6
chr1	104000000	104000000	288
chr1	11000000	105000000	1
chr1	36000000	105000000	1
chr1	50000000	105000000	2
chr1	71000000	105000000	5
chr1	72000000	105000000	3
chr1	73000000	105000000	2
chr1	75000000	105000000	1
chr1	89000000	105000000	1
chr1	97000000	105000000	6
chr1	98000000	105000000	3
chr1	99000000	105000000	2
chr1	103000000	105000000	15
chr1	104000000	105000000	18
chr1	105000000	105000000	393
chr1	20000000	106000000	1
chr1	57000000	106000000	1
chr1	72000000	106000000	2
chr1	73000000	106000000	11
chr1	74000000	106000000	1
chr1	85000000	106000000	1
chr1	86000000	106000000	5
chr1	99000000	106000000	9
chr1	102000000	106000000	7
chr1	103000000	106000000	6
chr1	104000000	106000000	10
chr1	105000000	106000000	20
chr1	106000000	106000000	427
chr1	19000000	107000000	1
chr1	69000000	107000000	1
chr1	70000000	107000000	4
chr1	71000000	107000000	5
chr1	72000000	107000000	7
chr1	73000000	107000000	11
chr1	74000000	107000000	2
chr1	75000000	107000000	9
chr1	85000000	107000000	1
chr1	86000000	107000000	1
chr1	89000000	107000000	1
chr1	98000000	107000000	1
chr1	102000000	107000000	4
chr1	103000000	107000000	3
chr1	104000000	107000000	22
chr1	105000000	107000000	16
chr1	106000000	107000000	22
chr1	107000000	107000000	394
chr1	68000000	108000000	3
chr1	70000000	108000000	3
chr1	71000000	108000000	1
chr1	72000000	108000000	9
chr1	73000000	108000000	5
chr1	74000000	108000000	12
chr1	75000000	108000000	4
chr1	85000000	108000000	5
chr1	86000000	108000000	2
chr1	95000000	108000000	2
chr1	102000000	108000000	4
chr1	104000000	108000000	1
chr1	105000000	108000000	2
chr1	106000000	108000000	12
chr1	107000000	108000000	33
chr1	108000000	108000000	330
chr1	6000000	109000000	1
chr1	33000000	109000000	1
chr1	49000000	109000000	1
chr1	50000000	109000000	1
chr1	59000000	109000000	1
chr1	67000000	109000000	1
chr1	72000000	109000000	14
chr1	73000000	109000000	2
chr1	74000000	109000000	5
chr1	75000000	109000000	3
chr1	82000000	109000000	1
chr1	84000000	109000000	2
chr1	85000000	109000000	13
chr1	86000000	109000000	10
chr1	88000000	109000000	1
chr1	102000000	109000000	2
chr1	106000000	109000000	1
chr1	108000000	109000000	8
chr1	109000000	109000000	470
chr1	18000000	110000000	1
chr1	33000000	110000000	1
chr1	41000000	110000000	1
chr1	42000000	110000000	7
chr1	44000000	110000000	1
chr1	57000000	110000000	1
chr1	59000000	110000000	7
chr1	60000000	110000000	2
chr1	61000000	110000000	6
chr1	62000000	110000000	7
chr1	66000000	110000000	2
chr1	67000000	110000000	6
chr1	68000000	110000000	3
chr1	71000000	110000000	3
chr1	73000000	110000000	1
chr1	75000000	110000000	5
chr1	79000000	110000000	1
chr1	86000000	110000000	1
chr1	88000000	110000000	3
chr1	96000000	110000000	1
chr1	104000000	110000000	2
chr1	105000000	110000000	7
chr1	106000000	110000000	1
